SRG_type	domains	HTR	middle_position	HTR_full	HTR_size	shortest_distance	shortest_distance_relative_size
PLP	ENOG503NY7U	IBT13549:HTR39	595564	Pcanescens.IBT13549_JAQJZW010000005:0-1545919	1545919	595564	0.385249
CRG	ENOG503P5Q6	IBT13549:HTR39	882836	Pcanescens.IBT13549_JAQJZW010000005:0-1545919	1545919	663083	0.428925
CRG	ENOG503P5Q6	IBT13549:HTR39	938320	Pcanescens.IBT13549_JAQJZW010000005:0-1545919	1545919	607599	0.393034
CRG	ENOG503P5Q6	IBT13549:HTR39	942176	Pcanescens.IBT13549_JAQJZW010000005:0-1545919	1545919	603743	0.39054
CRG	ENOG503P5Q6	IBT18980:HTR39	444228	Pcanescens.IBT18980_JAQJZO010000011:0-640321	640321	196093	0.306242
CRG	ENOG503P5Q6	IBT18980:HTR39	448141	Pcanescens.IBT18980_JAQJZO010000011:0-640321	640321	192180	0.300131
PLP	ENOG503NY7U	IBT13549:HTR39	1132516	Pcanescens.IBT13549_JAQJZW010000005:0-1545919	1545919	413403	0.267416
PLP	ENOG503NY7U	IBT18980:HTR39	503452	Pcanescens.IBT18980_JAQJZO010000011:0-640321	640321	136869	0.213751
CRG	ENOG503P5Q6	IBT18980:HTR31	118168	Pcanescens.IBT18980_JAQJZO010000006:0-1113305	1113305	118168	0.106142
CRG	ENOG503P5Q6	IBT18980:HTR31	675270	Pcanescens.IBT18980_JAQJZO010000006:0-1113305	1113305	438035	0.393455
CRG	ENOG503P5Q6	IBT18980:HTR31	679162	Pcanescens.IBT18980_JAQJZO010000006:0-1113305	1113305	434143	0.389959
CRG	ENOG503P5Q6	IBT18980:HTR31	878183	Pcanescens.IBT18980_JAQJZO010000006:0-1113305	1113305	235122	0.211193
CRG	ENOG503P5Q6	IBT18980:HTR31	882092	Pcanescens.IBT18980_JAQJZO010000006:0-1113305	1113305	231213	0.207682
CRG	ENOG503P5Q6	IBT18980:HTR31	1101721	Pcanescens.IBT18980_JAQJZO010000006:0-1113305	1113305	11584	0.0104051
CRG	ENOG503P5Q6	IBT18980:HTR31	1.10579e+06	Pcanescens.IBT18980_JAQJZO010000006:0-1113305	1113305	7515	0.00675017
PLP	ENOG503NY7U	IBT15450:HTR103	184581	Pcanescens.IBT15450_JAQJZL010000015:2762000-3136000	374000	184581	0.493532
CRG	ENOG503P5Q6	IBT15449:HTR57	5605	Pcanescens.IBT15449_JAQJZM010000014:0-102996	102996	5605	0.0544196
PLP	ENOG503NY7U	IBT18980:HTR78	59832	Pcanescens.IBT18980_JAQJZO010000015:2525000-2627000	102000	42168	0.413412
PLP	ENOG503NY7U	IBT13549:HTR102	71244	Pcanescens.IBT13549_JAQJZW010000015:2514000-2628000	114000	42756	0.375053
PLP	ENOG503NY7U	CBS134186:HTR95	85778.5	Pcapsulatum.CBS134186_JPLR01000050:1632000-2048000	416000	85778.5	0.206198
PLP	ENOG503NY7U	IBT15449:HTR23	2957	Pcanescens.IBT15449_JAQJZM010000009:0-1210935	1210935	2957	0.00244191
PLP	ENOG503NY7U	IBT15449:HTR23	3731	Pcanescens.IBT15449_JAQJZM010000009:0-1210935	1210935	3731	0.00308109
PLP	ENOG503NY7U	IBT15449:HTR23	4672.5	Pcanescens.IBT15449_JAQJZM010000009:0-1210935	1210935	4672.5	0.00385859
PLP	ENOG503NY7U	IBT15449:HTR23	5145.5	Pcanescens.IBT15449_JAQJZM010000009:0-1210935	1210935	5145.5	0.0042492
CRG	ENOG503P5Q6	IBT15449:HTR23	91250	Pcanescens.IBT15449_JAQJZM010000009:0-1210935	1210935	91250	0.075355
CRG	ENOG503P5Q6	IBT15449:HTR23	95159.5	Pcanescens.IBT15449_JAQJZM010000009:0-1210935	1210935	95159.5	0.0785835
PLP	ENOG503NY7U	IBT15449:HTR23	271895	Pcanescens.IBT15449_JAQJZM010000009:0-1210935	1210935	271895	0.224533
PLP	ENOG503NY7U	IBT18980:HTR80	44723	Pcanescens.IBT18980_JAQJZO010000015:3032000-3242000	210000	44723	0.212967
CRG	ENOG503P5Q6	IBT15449:HTR23	824046	Pcanescens.IBT15449_JAQJZM010000009:0-1210935	1210935	386889	0.319496
CRG	ENOG503P5Q6	IBT15449:HTR23	827858	Pcanescens.IBT15449_JAQJZM010000009:0-1210935	1210935	383077	0.316348
PLP	ENOG503NY7U	IBT15449:HTR23	1.18317e+06	Pcanescens.IBT15449_JAQJZM010000009:0-1210935	1210935	27765	0.0229286
PLP	ENOG503NY7U	IBT19259:HTR107	197868	Pcanescens.IBT19259_JAQJZP010000010:856000-1285000	429000	197868	0.461231
CRG	ENOG503P5Q6	IBT15450:HTR80	107619	Pcanescens.IBT15450_JAQJZL010000012:0-1074347	1074347	107619	0.100172
CRG	ENOG503P5Q6	IBT15450:HTR80	111444	Pcanescens.IBT15450_JAQJZL010000012:0-1074347	1074347	111444	0.103732
CRG	ENOG503P5Q6	IBT15450:HTR80	458998	Pcanescens.IBT15450_JAQJZL010000012:0-1074347	1074347	458998	0.427234
CRG	ENOG503P5Q6	IBT15450:HTR80	462908	Pcanescens.IBT15450_JAQJZL010000012:0-1074347	1074347	462908	0.430874
CRG	ENOG503P5Q6	IBT15450:HTR80	663966	Pcanescens.IBT15450_JAQJZL010000012:0-1074347	1074347	410381	0.381982
CRG	ENOG503P5Q6	IBT15450:HTR80	667858	Pcanescens.IBT15450_JAQJZL010000012:0-1074347	1074347	406489	0.378359
PLP	ENOG503NY7U	IBT31339:HTR66	82670.5	Pantarcticum.IBT31339_JAPZBM010000006:2801000-2951000	150000	67329.5	0.448863
PLP	ENOG503NY7U	ATCC48735:HTR21	225470	Pcapsulatum.ATCC48735_JPLQ01000004:0-227924	227924	2454	0.0107667
PLP	ENOG503NY7U	IBT15451:HTR65	145592	Pcanescens.IBT15451_JAQJZN010000004:5814000-6609425	795425	145592	0.183037
CRG	ENOG503P5Q6	IBT15451:HTR65	248428	Pcanescens.IBT15451_JAQJZN010000004:5814000-6609425	795425	248428	0.312321
CRG	ENOG503P5Q6	IBT15451:HTR65	252302	Pcanescens.IBT15451_JAQJZN010000004:5814000-6609425	795425	252302	0.317191
PLP	ENOG503NY7U	IBT15451:HTR65	307036	Pcanescens.IBT15451_JAQJZN010000004:5814000-6609425	795425	307036	0.386002
CRG	ENOG503P5Q6	IBT15451:HTR65	582253	Pcanescens.IBT15451_JAQJZN010000004:5814000-6609425	795425	213172	0.267998
CRG	ENOG503P5Q6	IBT15451:HTR65	586148	Pcanescens.IBT15451_JAQJZN010000004:5814000-6609425	795425	209277	0.263101
CRG	ENOG503P5Q6	IBT15450:HTR71	66896.5	Pcanescens.IBT15450_JAQJZL010000010:2682000-3414000	732000	66896.5	0.0913887
CRG	ENOG503P5Q6	IBT15450:HTR71	70816	Pcanescens.IBT15450_JAQJZL010000010:2682000-3414000	732000	70816	0.0967432
CRG	ENOG503P5Q6	IBT15450:HTR71	139934	Pcanescens.IBT15450_JAQJZL010000010:2682000-3414000	732000	139934	0.191167
PLP	ENOG503NY7U	IBT15450:HTR71	449278	Pcanescens.IBT15450_JAQJZL010000010:2682000-3414000	732000	282722	0.386232
CRG	ENOG503P5Q6	IBT15451:HTR85	66917.5	Pcanescens.IBT15451_JAQJZN010000006:2725000-3457000	732000	66917.5	0.0914173
CRG	ENOG503P5Q6	IBT15451:HTR85	70837	Pcanescens.IBT15451_JAQJZN010000006:2725000-3457000	732000	70837	0.0967719
CRG	ENOG503P5Q6	IBT15451:HTR85	139921	Pcanescens.IBT15451_JAQJZN010000006:2725000-3457000	732000	139921	0.191149
PLP	ENOG503NY7U	IBT15451:HTR85	449262	Pcanescens.IBT15451_JAQJZN010000006:2725000-3457000	732000	282738	0.386254
PLP	ENOG503NY7U	IBT15451:HTR102	164961	Pcanescens.IBT15451_JAQJZN010000009:0-2824031	2824031	164961	0.0584133
CRG	ENOG503P5Q6	IBT15451:HTR102	356739	Pcanescens.IBT15451_JAQJZN010000009:0-2824031	2824031	356739	0.126323
CRG	ENOG503P5Q6	IBT15451:HTR102	360594	Pcanescens.IBT15451_JAQJZN010000009:0-2824031	2824031	360594	0.127688
CRG	ENOG503P5Q6	IBT15451:HTR102	421975	Pcanescens.IBT15451_JAQJZN010000009:0-2824031	2824031	421975	0.149423
PLP	ENOG503NY7U	IBT15451:HTR102	472807	Pcanescens.IBT15451_JAQJZN010000009:0-2824031	2824031	472807	0.167423
CRG	ENOG503P5Q6	IBT15452:HTR1	364523	Pcanescens.IBT15452_JAQKAC010000001:0-3531824	3531824	364523	0.103211
CRG	ENOG503P5Q6	IBT15452:HTR1	368359	Pcanescens.IBT15452_JAQKAC010000001:0-3531824	3531824	368359	0.104297
PLP	ENOG503NY7U	IBT15451:HTR102	784897	Pcanescens.IBT15451_JAQJZN010000009:0-2824031	2824031	784897	0.277935
PLP	ENOG503NY7U	IBT15451:HTR102	2097065	Pcanescens.IBT15451_JAQJZN010000009:0-2824031	2824031	726966	0.257421
PLP	ENOG503NY7U	IBT15451:HTR102	2.23443e+06	Pcanescens.IBT15451_JAQJZN010000009:0-2824031	2824031	589601	0.20878
CRG	ENOG503P5Q6	IBT15451:HTR102	2.58975e+06	Pcanescens.IBT15451_JAQJZN010000009:0-2824031	2824031	234281	0.0829598
CRG	ENOG503P5Q6	IBT15451:HTR102	2.59356e+06	Pcanescens.IBT15451_JAQJZN010000009:0-2824031	2824031	230471	0.0816106
PLP	ENOG503NY7U	IBT15452:HTR47	249456	Pcanescens.IBT15452_JAQKAC010000009:0-1358787	1358787	249456	0.183587
DUF6066	PF20255	IBT15452:HTR47	351756	Pcanescens.IBT15452_JAQKAC010000009:0-1358787	1358787	351756	0.258875
PLP	ENOG503NY7U	IBT15452:HTR47	946438	Pcanescens.IBT15452_JAQKAC010000009:0-1358787	1358787	412349	0.303468
CRG	ENOG503P5Q6	IBT15452:HTR47	1148867	Pcanescens.IBT15452_JAQKAC010000009:0-1358787	1358787	209920	0.154491
CRG	ENOG503P5Q6	IBT15452:HTR47	1.1527e+06	Pcanescens.IBT15452_JAQKAC010000009:0-1358787	1358787	206087	0.15167
PLP	ENOG503NY7U	IBT15452:HTR47	1.3307e+06	Pcanescens.IBT15452_JAQKAC010000009:0-1358787	1358787	28087	0.0206706
PLP	ENOG503NY7U	IBT15452:HTR92	368800	Pcanescens.IBT15452_JAQKAC010000013:0-391149	391149	22349	0.0571368
PLP	ENOG503NY7U	IBT15452:HTR1	841272	Pcanescens.IBT15452_JAQKAC010000001:0-3531824	3531824	841272	0.238198
CRG	ENOG503P5Q6	IBT15452:HTR59	94382	Pcanescens.IBT15452_JAQKAC010000010:2749000-3254324	505324	94382	0.186775
CRG	ENOG503P5Q6	IBT15452:HTR59	98277	Pcanescens.IBT15452_JAQKAC010000010:2749000-3254324	505324	98277	0.194483
PLP	ENOG503NY7U	IBT15452:HTR59	483750	Pcanescens.IBT15452_JAQKAC010000010:2749000-3254324	505324	21574	0.0426934
CRG	ENOG503P5Q6	CBS134186:HTR33	37479	Pcapsulatum.CBS134186_JPLR01000014:1632000-1766000	134000	37479	0.279694
PLP	ENOG503NY7U	CBS134186:HTR33	87553	Pcapsulatum.CBS134186_JPLR01000014:1632000-1766000	134000	46447	0.346619
PLP	ENOG503NY7U	IBT15449:HTR53	241466	Pcanescens.IBT15449_JAQJZM010000012:2785000-3245000	460000	218534	0.475074
DUF6066	PF20255	IBT15449:HTR53	394516	Pcanescens.IBT15449_JAQJZM010000012:2785000-3245000	460000	65484	0.142357
CRG	ENOG503P5Q6	IBT15452:HTR1	1.13357e+06	Pcanescens.IBT15452_JAQKAC010000001:0-3531824	3531824	1.13357e+06	0.320959
CRG	ENOG503P5Q6	IBT15452:HTR1	1137479	Pcanescens.IBT15452_JAQKAC010000001:0-3531824	3531824	1137479	0.322066
CRG	ENOG503P5Q6	IBT15450:HTR59	201356	Pcanescens.IBT15450_JAQJZL010000008:0-2946088	2946088	201356	0.0683469
CRG	ENOG503P5Q6	IBT15450:HTR59	205168	Pcanescens.IBT15450_JAQJZL010000008:0-2946088	2946088	205168	0.0696408
PLP	ENOG503NY7U	IBT15452:HTR113	216979	Pcanescens.IBT15452_JAQKAC010000019:0-239425	239425	22446	0.0937496
PLP	ENOG503NY7U	IBT15450:HTR59	560500	Pcanescens.IBT15450_JAQJZL010000008:0-2946088	2946088	560500	0.190252
PLP	ENOG503NY7U	IBT15450:HTR59	706359	Pcanescens.IBT15450_JAQJZL010000008:0-2946088	2946088	706359	0.239762
CRG	ENOG503P5Q6	IBT15450:HTR59	1202780	Pcanescens.IBT15450_JAQJZL010000008:0-2946088	2946088	1202780	0.408263
CRG	ENOG503P5Q6	IBT15450:HTR59	1206689	Pcanescens.IBT15450_JAQJZL010000008:0-2946088	2946088	1206689	0.40959
CRG	ENOG503P5Q6	IBT15450:HTR59	2070515	Pcanescens.IBT15450_JAQJZL010000008:0-2946088	2946088	875573	0.297199
CRG	ENOG503P5Q6	IBT15450:HTR59	2074588	Pcanescens.IBT15450_JAQJZL010000008:0-2946088	2946088	871500	0.295816
CRG	ENOG503P5Q6	IBT15450:HTR59	2118152	Pcanescens.IBT15450_JAQJZL010000008:0-2946088	2946088	827936	0.281029
CRG	ENOG503P5Q6	IBT15450:HTR59	2122225	Pcanescens.IBT15450_JAQJZL010000008:0-2946088	2946088	823863	0.279646
PLP	ENOG503NY7U	IBT15450:HTR59	2.40553e+06	Pcanescens.IBT15450_JAQJZL010000008:0-2946088	2946088	540558	0.183483
CRG	ENOG503P5Q6	IBT15450:HTR59	2.57865e+06	Pcanescens.IBT15450_JAQJZL010000008:0-2946088	2946088	367438	0.124721
CRG	ENOG503P5Q6	IBT15450:HTR59	2.58254e+06	Pcanescens.IBT15450_JAQJZL010000008:0-2946088	2946088	363548	0.1234
CRG	ENOG503P5Q6	IBT15452:HTR2	1.45009e+06	Pcanescens.IBT15452_JAQKAC010000002:0-1723977	1723977	273887	0.158869
CRG	ENOG503P5Q6	IBT15452:HTR2	1.50558e+06	Pcanescens.IBT15452_JAQKAC010000002:0-1723977	1723977	218397	0.126682
CRG	ENOG503P5Q6	IBT15452:HTR2	1509431	Pcanescens.IBT15452_JAQKAC010000002:0-1723977	1723977	214546	0.124448
PLP	ENOG503NY7U	IBT15452:HTR2	1.69625e+06	Pcanescens.IBT15452_JAQKAC010000002:0-1723977	1723977	27727	0.0160832
PLP	ENOG503NY7U	IBT13549:HTR37	183316	Pcanescens.IBT13549_JAQJZW010000003:0-4348886	4348886	183316	0.0421524
CRG	ENOG503P5Q6	IBT13549:HTR37	480564	Pcanescens.IBT13549_JAQJZW010000003:0-4348886	4348886	480564	0.110503
CRG	ENOG503P5Q6	IBT13549:HTR37	484473	Pcanescens.IBT13549_JAQJZW010000003:0-4348886	4348886	484473	0.111402
CRG	ENOG503P5Q6	IBT15452:HTR1	1.94745e+06	Pcanescens.IBT15452_JAQKAC010000001:0-3531824	3531824	1584374	0.448599
CRG	ENOG503P5Q6	IBT15452:HTR1	1951362	Pcanescens.IBT15452_JAQKAC010000001:0-3531824	3531824	1580462	0.447492
CRG	ENOG503P5Q6	IBT13549:HTR37	1291667	Pcanescens.IBT13549_JAQJZW010000003:0-4348886	4348886	1291667	0.297011
CRG	ENOG503P5Q6	IBT13549:HTR37	1.29558e+06	Pcanescens.IBT13549_JAQJZW010000003:0-4348886	4348886	1.29558e+06	0.297911
PLP	ENOG503NY7U	IBT13549:HTR37	1596528	Pcanescens.IBT13549_JAQJZW010000003:0-4348886	4348886	1596528	0.367112
PLP	ENOG503NY7U	IBT13549:HTR37	1.61497e+06	Pcanescens.IBT13549_JAQJZW010000003:0-4348886	4348886	1.61497e+06	0.371353
CRG	ENOG503P5Q6	IBT13549:HTR37	1702362	Pcanescens.IBT13549_JAQJZW010000003:0-4348886	4348886	1702362	0.391448
CRG	ENOG503P5Q6	IBT13549:HTR37	1.70627e+06	Pcanescens.IBT13549_JAQJZW010000003:0-4348886	4348886	1.70627e+06	0.392346
CRG	ENOG503P5Q6	IBT13549:HTR37	2321883	Pcanescens.IBT13549_JAQJZW010000003:0-4348886	4348886	2027003	0.466097
CRG	ENOG503P5Q6	IBT13549:HTR37	2325792	Pcanescens.IBT13549_JAQJZW010000003:0-4348886	4348886	2023094	0.465198
CRG	ENOG503P5Q6	IBT13549:HTR37	3088449	Pcanescens.IBT13549_JAQJZW010000003:0-4348886	4348886	1260437	0.28983
CRG	ENOG503P5Q6	IBT13549:HTR37	3092522	Pcanescens.IBT13549_JAQJZW010000003:0-4348886	4348886	1256364	0.288893
CRG	ENOG503P5Q6	IBT13549:HTR37	3.12873e+06	Pcanescens.IBT13549_JAQJZW010000003:0-4348886	4348886	1220156	0.280567
CRG	ENOG503P5Q6	IBT13549:HTR37	3.13261e+06	Pcanescens.IBT13549_JAQJZW010000003:0-4348886	4348886	1216276	0.279675
PLP	ENOG503NY7U	IBT13549:HTR37	3.30572e+06	Pcanescens.IBT13549_JAQJZW010000003:0-4348886	4348886	1043166	0.23987
PLP	ENOG503NY7U	IBT15452:HTR1	2245548	Pcanescens.IBT15452_JAQKAC010000001:0-3531824	3531824	1286276	0.364196
PLP	ENOG503NY7U	IBT15452:HTR1	2263986	Pcanescens.IBT15452_JAQKAC010000001:0-3531824	3531824	1267838	0.358975
CRG	ENOG503P5Q6	IBT13549:HTR37	3.71684e+06	Pcanescens.IBT13549_JAQJZW010000003:0-4348886	4348886	632046	0.145335
CRG	ENOG503P5Q6	IBT13549:HTR37	3720661	Pcanescens.IBT13549_JAQJZW010000003:0-4348886	4348886	628225	0.144457
CRG	ENOG503P5Q6	IBT13549:HTR37	4129789	Pcanescens.IBT13549_JAQJZW010000003:0-4348886	4348886	219097	0.05038
CRG	ENOG503P5Q6	IBT13549:HTR37	4133863	Pcanescens.IBT13549_JAQJZW010000003:0-4348886	4348886	215023	0.0494432
CRG	ENOG503P5Q6	IBT15449:HTR56	44952.5	Pcanescens.IBT15449_JAQJZM010000013:0-78274	78274	33321.5	0.425703
CRG	ENOG503P5Q6	IBT15452:HTR1	2351372	Pcanescens.IBT15452_JAQKAC010000001:0-3531824	3531824	1180452	0.334233
CRG	ENOG503P5Q6	IBT15452:HTR1	2.35528e+06	Pcanescens.IBT15452_JAQKAC010000001:0-3531824	3531824	1176544	0.333126
PLP	ENOG503NY7U	IBT15449:HTR105	278313	Pcanescens.IBT15449_JAQJZM010000021:2533000-2921000	388000	109687	0.282698
PLP	ENOG503NY7U	IBT15449:HTR71	182347	Pcanescens.IBT15449_JAQJZM010000018:520000-1458000	938000	182347	0.1944
CRG	ENOG503P5Q6	IBT15449:HTR71	277603	Pcanescens.IBT15449_JAQJZM010000018:520000-1458000	938000	277603	0.295952
CRG	ENOG503P5Q6	IBT15449:HTR71	281482	Pcanescens.IBT15449_JAQJZM010000018:520000-1458000	938000	281482	0.300087
PLP	ENOG503NY7U	IBT15449:HTR71	728456	Pcanescens.IBT15449_JAQJZM010000018:520000-1458000	938000	209544	0.223394
PLP	ENOG503NY7U	IBT15452:HTR1	2531809	Pcanescens.IBT15452_JAQKAC010000001:0-3531824	3531824	1000015	0.283144
CRG	ENOG503P5Q6	IBT15449:HTR71	788470	Pcanescens.IBT15449_JAQJZM010000018:520000-1458000	938000	149530	0.159414
CRG	ENOG503P5Q6	IBT15449:HTR71	800478	Pcanescens.IBT15449_JAQJZM010000018:520000-1458000	938000	137522	0.146612
PLP	ENOG503NY7U	ATCC48735:HTR10	92673.5	Pcapsulatum.ATCC48735_JPLQ01000001:3672000-3872000	200000	92673.5	0.463367
CRG	ENOG503P5Q6	CBS134186:HTR111	375650	Pcapsulatum.CBS134186_JPLR01000052:0-432619	432619	56969	0.131684
CRG	ENOG503P5Q6	CBS134186:HTR111	379454	Pcapsulatum.CBS134186_JPLR01000052:0-432619	432619	53165	0.122891
CRG	ENOG503P5Q6	CBS134186:HTR111	425525	Pcapsulatum.CBS134186_JPLR01000052:0-432619	432619	7094	0.0163978
CRG	ENOG503P5Q6	CBS134186:HTR111	429329	Pcapsulatum.CBS134186_JPLR01000052:0-432619	432619	3290	0.00760484
PLP	ENOG503NY7U	ATCC48735:HTR41	1384.5	Pcapsulatum.ATCC48735_JPLQ01000017:0-161757	161757	1384.5	0.00855913
CRG	ENOG503P5Q6	ATCC48735:HTR41	77029	Pcapsulatum.ATCC48735_JPLQ01000017:0-161757	161757	77029	0.476202
CRG	ENOG503P5Q6	ATCC48735:HTR41	80929	Pcapsulatum.ATCC48735_JPLQ01000017:0-161757	161757	80828	0.499688
PLP	ENOG503NY7U	IBT15451:HTR43	195701	Pcanescens.IBT15451_JAQJZN010000003:5043000-5338000	295000	99299	0.336607
PLP	ENOG503NY7U	CBS134186:HTR15	4628.5	Pcapsulatum.CBS134186_JPLR01000003:0-212616	212616	4628.5	0.0217693
CRG	ENOG503P5Q6	IBT15452:HTR1	3028210	Pcanescens.IBT15452_JAQKAC010000001:0-3531824	3531824	503614	0.142593
CRG	ENOG503P5Q6	IBT15452:HTR1	3032119	Pcanescens.IBT15452_JAQKAC010000001:0-3531824	3531824	499705	0.141486
PLP	ENOG503NY7U	IBT15449:HTR22	383150	Pcanescens.IBT15449_JAQJZM010000008:0-522330	522330	139180	0.26646
PLP	ENOG503NY7U	IBT15449:HTR22	516582	Pcanescens.IBT15449_JAQJZM010000008:0-522330	522330	5748	0.0110045
PLP	ENOG503NY7U	IBT15449:HTR22	518230	Pcanescens.IBT15449_JAQJZM010000008:0-522330	522330	4100	0.00784944
PLP	ENOG503NY7U	IBT18980:HTR58	210770	Pcanescens.IBT18980_JAQJZO010000014:2167000-2532000	365000	154230	0.422548
PLP	ENOG503NY7U	IBT31339:HTR68	717864	Pantarcticum.IBT31339_JAPZBM010000007:0-1127309	1127309	409445	0.363206
CRG	ENOG503P5Q6	IBT15450:HTR79	111278	Pcanescens.IBT15450_JAQJZL010000011:0-213693	213693	102415	0.479262
CRG	ENOG503P5Q6	IBT15449:HTR67	66968.5	Pcanescens.IBT15449_JAQJZM010000016:2697000-3015898	318898	66968.5	0.21
CRG	ENOG503P5Q6	IBT15449:HTR67	70888	Pcanescens.IBT15449_JAQJZM010000016:2697000-3015898	318898	70888	0.222291
CRG	ENOG503P5Q6	IBT15449:HTR67	139868	Pcanescens.IBT15449_JAQJZM010000016:2697000-3015898	318898	139868	0.438598
CRG	ENOG503P5Q6	CBS134186:HTR40	2247	Pcapsulatum.CBS134186_JPLR01000016:0-163007	163007	2247	0.0137847
PLP	ENOG503NY7U	CBS134186:HTR40	161464	Pcapsulatum.CBS134186_JPLR01000016:0-163007	163007	1543	0.00946585
PLP	ENOG503NY7U	IBT15449:HTR5	722943	Pcanescens.IBT15449_JAQJZM010000005:0-1033000	1033000	310057	0.300152
PLP	ENOG503NY7U	IBT15452:HTR73	34419	Pcanescens.IBT15452_JAQKAC010000011:5378000-5538000	160000	34419	0.215119
PLP	ENOG503NY7U	IBT15450:HTR5	109856	Pcanescens.IBT15450_JAQJZL010000001:566000-954000	388000	109856	0.283134
CRG	ENOG503P5Q6	IBT13549:HTR41	320196	Pcanescens.IBT13549_JAQJZW010000007:0-833577	833577	320196	0.384123
CRG	ENOG503P5Q6	IBT13549:HTR41	324032	Pcanescens.IBT13549_JAQJZW010000007:0-833577	833577	324032	0.388725
PLP	ENOG503NY7U	IBT15450:HTR58	54912	Pcanescens.IBT15450_JAQJZL010000007:0-238002	238002	54912	0.230721
CRG	ENOG503P5Q6	IBT15450:HTR58	109648	Pcanescens.IBT15450_JAQJZL010000007:0-238002	238002	109648	0.460702
CRG	ENOG503P5Q6	IBT15450:HTR58	113522	Pcanescens.IBT15450_JAQJZL010000007:0-238002	238002	113522	0.476979
PLP	ENOG503NY7U	IBT15450:HTR58	216352	Pcanescens.IBT15450_JAQJZL010000007:0-238002	238002	21650	0.0909656
PLP	ENOG503NY7U	IBT15449:HTR58	167379	Pcanescens.IBT15449_JAQJZM010000015:0-181732	181732	14353	0.0789789
CRG	ENOG503P5Q6	ATCC48735:HTR22	109085	Pcapsulatum.ATCC48735_JPLQ01000005:0-163088	163088	54003	0.331128
PLP	ENOG503NY7U	IBT19259:HTR109	57877.5	Pcanescens.IBT19259_JAQJZP010000010:1507000-1724000	217000	57877.5	0.266717
CRG	ENOG503P5Q6	ATCC48735:HTR22	112889	Pcapsulatum.ATCC48735_JPLQ01000005:0-163088	163088	50199	0.307803
CRG	ENOG503P5Q6	IBT18980:HTR38	302073	Pcanescens.IBT18980_JAQJZO010000010:0-836707	836707	302073	0.361026
CRG	ENOG503P5Q6	IBT18980:HTR38	305909	Pcanescens.IBT18980_JAQJZO010000010:0-836707	836707	305909	0.365611
CRG	ENOG503P5Q6	ATCC48735:HTR22	158958	Pcapsulatum.ATCC48735_JPLQ01000005:0-163088	163088	4130	0.0253238
CRG	ENOG503P5Q6	ATCC48735:HTR22	162640	Pcapsulatum.ATCC48735_JPLQ01000005:0-163088	163088	448	0.00274698
PLP	ENOG503NY7U	IBT18980:HTR32	173273	Pcanescens.IBT18980_JAQJZO010000007:0-3769962	3769962	173273	0.0459615
CRG	ENOG503P5Q6	IBT18980:HTR32	470488	Pcanescens.IBT18980_JAQJZO010000007:0-3769962	3769962	470488	0.124799
CRG	ENOG503P5Q6	IBT18980:HTR32	474396	Pcanescens.IBT18980_JAQJZO010000007:0-3769962	3769962	474396	0.125836
CRG	ENOG503P5Q6	IBT18980:HTR32	1281462	Pcanescens.IBT18980_JAQJZO010000007:0-3769962	3769962	1281462	0.339914
CRG	ENOG503P5Q6	IBT18980:HTR32	1.28537e+06	Pcanescens.IBT18980_JAQJZO010000007:0-3769962	3769962	1.28537e+06	0.34095
PLP	ENOG503NY7U	IBT18980:HTR32	1586287	Pcanescens.IBT18980_JAQJZO010000007:0-3769962	3769962	1586287	0.42077
PLP	ENOG503NY7U	IBT18980:HTR32	1.60473e+06	Pcanescens.IBT18980_JAQJZO010000007:0-3769962	3769962	1.60473e+06	0.425662
CRG	ENOG503P5Q6	IBT18980:HTR32	1692104	Pcanescens.IBT18980_JAQJZO010000007:0-3769962	3769962	1692104	0.448838
CRG	ENOG503P5Q6	IBT18980:HTR32	1.69601e+06	Pcanescens.IBT18980_JAQJZO010000007:0-3769962	3769962	1.69601e+06	0.449875
CRG	ENOG503P5Q6	IBT18980:HTR32	2311537	Pcanescens.IBT18980_JAQJZO010000007:0-3769962	3769962	1458425	0.386854
CRG	ENOG503P5Q6	IBT18980:HTR32	2315446	Pcanescens.IBT18980_JAQJZO010000007:0-3769962	3769962	1454516	0.385817
CRG	ENOG503P5Q6	IBT18980:HTR32	3077411	Pcanescens.IBT18980_JAQJZO010000007:0-3769962	3769962	692551	0.183702
CRG	ENOG503P5Q6	IBT18980:HTR32	3081484	Pcanescens.IBT18980_JAQJZO010000007:0-3769962	3769962	688478	0.182622
CRG	ENOG503P5Q6	IBT18980:HTR32	3.11769e+06	Pcanescens.IBT18980_JAQJZO010000007:0-3769962	3769962	652272	0.173018
CRG	ENOG503P5Q6	IBT18980:HTR32	3.12157e+06	Pcanescens.IBT18980_JAQJZO010000007:0-3769962	3769962	648392	0.171989
PLP	ENOG503NY7U	IBT18980:HTR32	3.29464e+06	Pcanescens.IBT18980_JAQJZO010000007:0-3769962	3769962	475322	0.126081
CRG	ENOG503P5Q6	IBT18980:HTR32	3.7057e+06	Pcanescens.IBT18980_JAQJZO010000007:0-3769962	3769962	64262	0.0170458
CRG	ENOG503P5Q6	IBT18980:HTR32	3709523	Pcanescens.IBT18980_JAQJZO010000007:0-3769962	3769962	60439	0.0160317
PLP	ENOG503NY7U	CBS134186:HTR88	33377.5	Pcapsulatum.CBS134186_JPLR01000041:0-33953	33953	575.5	0.0169499
